Year,Industry sector,Industry higher sub-category,Industry middle sub-category,Industry lower sub-category,Observation status,Unit multiplier,Unit measure,Value
1991,Manufacturing,Manufacture of transport equipment,"Motor vehicles, trailers and semi-trailers",,Undefined,Units,Percentage (%),0.7198593156422638
1991,Manufacturing,Manufacture of transport equipment,Manufacture of other transport equipment,,Undefined,Units,Percentage (%),0.716902300210122
1991,Manufacturing,Manufacture of transport equipment,Manufacture of other transport equipment,Building of ships and boats,Undefined,Units,Percentage (%),0.06279309241195051
1991,Manufacturing,Manufacture of transport equipment,Manufacture of other transport equipment,Air and spacecraft and related machinery,Undefined,Units,Percentage (%),0.743689381183641
1991,Manufacturing,Manufacture of transport equipment,Manufacture of other transport equipment,Other transport equipment,Undefined,Units,Percentage (%),0.012088974854932303
1991,Manufacturing,Other manufacturing and repair,,,Undefined,Units,Percentage (%),1.0697438180983259
1991,Manufacturing,Furniture and other manufacturing,,,Undefined,Units,Percentage (%),0.5097372778759584
1991,Manufacturing,Furniture and other manufacturing,Furniture,,Undefined,Units,Percentage (%),0.2760460876946412
1991,Manufacturing,Furniture and other manufacturing,Other manufacturing,,Undefined,Units,Percentage (%),0.23969219208772244
1991,Manufacturing,Furniture and other manufacturing,Repair and installation of machinery and equipment,,Undefined,Units,Percentage (%),0.5805317061631159
1991,Manufacturing,Furniture and other manufacturing,Repair and installation of machinery and equipment,Repair and maintenance of ships and boats,Undefined,Units,Percentage (%),0.046616478577292904
1991,Manufacturing,Furniture and other manufacturing,Repair and installation of machinery and equipment,Repair and maintenance of aircraft and spacecraft,Undefined,Units,Percentage (%),0.2629134603342471
1991,Manufacturing,Furniture and other manufacturing,Repair and installation of machinery and equipment,Rest of repair; installation,Undefined,Units,Percentage (%),0.30735566285849464
1991,"Electricity, gas, steam and air conditioning supply",,,,Undefined,Units,Percentage (%),1.6479273061241528
1991,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution",,Undefined,Units,Percentage (%),2.2205446474541835
1991,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply",Gas; distribution of gaseous fuels through mains; steam and air conditioning supply,,Undefined,Units,Percentage (%),0.5434820422192227
1991,"Water supply; sewerage, waste management and remediation activities",,,,Undefined,Units,Percentage (%),2.2050638019565008
1991,"Water supply; sewerage, waste management and remediation activities","Water collection, treatment and supply",,,Undefined,Units,Percentage (%),0.7332528561290232
1991,"Water supply; sewerage, waste management and remediation activities","Sewerage, waste collection, treatment and disposal activities; materials recovery and remediation activities and other waste management services",Remediation activities and other waste management services,,Undefined,Units,Percentage (%),1.4500681852970236
1991,"Water supply; sewerage, waste management and remediation activities","Sewerage, waste collection, treatment and disposal activities; materials recovery and remediation activities and other waste management services",Sewerage,,Undefined,Units,Percentage (%),0.4946912875888844
1991,"Water supply; sewerage, waste management and remediation activities","Sewerage, waste collection, treatment and disposal activities; materials recovery and remediation activities and other waste management services","Waste collection, treatment and disposal activities; materials recovery",,Undefined,Units,Percentage (%),1.1144469337489389
1991,"Water supply; sewerage, waste management and remediation activities","Sewerage, waste collection, treatment and disposal activities; materials recovery and remediation activities and other waste management services",Remediation activities and other waste management services,,Undefined,Units,Percentage (%),0.011915032770688672
1991,Construction,,,,Undefined,Units,Percentage (%),10.975658544730946
1991,Construction,Construction of buildings,,,Undefined,Units,Percentage (%),4.179219487079582
1991,Construction,Civil engineering,,,Undefined,Units,Percentage (%),1.9517171562556532
1991,Construction,Specialised construction activities,,,Undefined,Units,Percentage (%),4.88542434910872
1991,Wholesale and retail trade; repair of motor vehicles and motorcycles,,,,Undefined,Units,Percentage (%),12.461123944171549
1991,Wholesale and retail trade; repair of motor vehicles and motorcycles,Wholesale and retail trade and repair of motor vehicles and motorcycles,,,Undefined,Units,Percentage (%),2.080173385469574
1991,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Wholesale trade, except of motor vehicles and motorcycles",,,Undefined,Units,Percentage (%),4.367511793273312
1991,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade, except of motor vehicles and motorcycles",,,Undefined,Units,Percentage (%),6.050314487288312
1991,Transportation and storage,,,,Undefined,Units,Percentage (%),4.001537648024714
1991,Transportation and storage,Land transport and transport via pipelines,,,Undefined,Units,Percentage (%),1.6368819837746824
1991,Transportation and storage,Land transport and transport via pipelines,Rail transport,,Undefined,Units,Percentage (%),0.09453752278641303
1991,Transportation and storage,Land transport and transport via pipelines,"Land transport services and transport services via pipelines, excluding rail transport",,Undefined,Units,Percentage (%),1.6381865494065098
1991,Transportation and storage,Water transport,,,Undefined,Units,Percentage (%),0.3284026550519739
1991,Transportation and storage,Air transport,,,Undefined,Units,Percentage (%),0.1092356289049998
1991,Transportation and storage,Warehousing and support activities for transportation,,,Undefined,Units,Percentage (%),1.4402404575372583
1991,Transportation and storage,Postal and courier activities,,,Undefined,Units,Percentage (%),0.7922192226876139
1991,Accommodation and food services,,,,Undefined,Units,Percentage (%),3.935961482264865
1991,Accommodation and food services,Accommodation,,,Undefined,Units,Percentage (%),0.8556211123944172
1991,Accommodation and food services,Food and beverage service activities,,,Undefined,Units,Percentage (%),3.1166942654773666
1991,Information and communication,,,,Undefined,Units,Percentage (%),0.861796056385066
1991,Information and communication,Publishing audio visual broadcsting,,,Undefined,Units,Percentage (%),1.2707338964418406
1991,Information and communication,Publishing audio visual broadcsting,Publishing activities,,Undefined,Units,Percentage (%),0.4904297065249154
1991,Information and communication,"Motion picture, video and tv programme production, sound recording and music publishing activities and programming and broadcasting activities",,,Undefined,Units,Percentage (%),0.8405751221073432
1991,Information and communication,"Motion picture, video and tv programme production, sound recording and music publishing activities and programming and broadcasting activities","Motion picture, video and tv programme production, sound recording and music publishing activities",,Undefined,Units,Percentage (%),0.41172091340467276
1991,Information and communication,"Motion picture, video and tv programme production, sound recording and music publishing activities and programming and broadcasting activities",Programming and broadcasting activities,,Undefined,Units,Percentage (%),0.4424216912736735
1991,Information and communication,Telecommunications,,,Undefined,Units,Percentage (%),0.012610801107663192
1991,Information and communication,IT and other information service,,,Undefined,Units,Percentage (%),1.5045990287074016
1991,Information and communication,IT and other information service,"Computer programming, consultancy and related activities",,Undefined,Units,Percentage (%),1.0463486077675577
1991,Information and communication,IT and other information service,Information service activities,,Undefined,Units,Percentage (%),0.5193910635514799
1991,Financial and insurance,,,,Undefined,Units,Percentage (%),9.243282356706512
1991,Financial and insurance,"Financial service activities, except insurance and pension funding",,,Undefined,Units,Percentage (%),4.822022459401917
